age,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y,contact_cellular,contact_telephone,marital_divorced,marital_married,marital_single,job_admin.,job_blue_collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self_employed,job_services,job_student,job_technician,job_unemployed,job_unknown,days_in_year
56,3,0,66721,0,0,8,2,442,2,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,365
31,2,0,379,0,0,8,2,299,5,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,365
31,3,0,2978,1,0,8,2,146,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,365
51,1,0,872,0,0,8,2,82,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,365
32,3,0,5204,0,0,8,2,31,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
41,2,0,413,1,1,8,2,292,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
60,2,0,1361,0,0,8,2,161,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,365
32,3,0,1388,0,0,8,2,161,6,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
47,2,0,1108,0,0,8,2,169,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,365
52,2,0,1493,0,0,8,2,94,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,365
42,3,0,42045,0,0,8,2,205,2,-1,0,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,365
38,2,0,5177,0,0,8,2,102,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,365
33,3,0,2071,0,0,8,2,106,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
53,3,0,3177,0,0,8,2,92,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
31,3,0,6,0,0,8,2,243,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
57,2,0,1463,0,0,8,2,163,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,365
60,2,0,345,1,1,8,2,129,6,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,365
33,2,0,-163,1,1,8,2,502,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
47,2,0,84,0,0,8,2,49,2,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,365
34,3,0,-218,1,0,8,2,126,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
50,1,0,1064,1,0,8,2,31,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,365
34,3,0,370,1,0,8,2,155,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
33,2,0,5833,1,0,8,2,93,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
48,3,0,0,0,1,8,2,85,9,-1,0,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,365
47,3,0,902,0,0,8,2,75,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
37,2,0,180,0,0,8,2,215,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
41,3,0,881,0,0,8,2,75,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
36,3,0,8119,0,1,8,2,118,2,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,365
33,3,0,1909,0,0,8,2,191,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,365
35,2,0,674,0,0,8,2,87,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
30,3,0,2427,0,0,8,2,261,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
31,3,0,1216,0,0,8,2,150,4,-1,0,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,365
40,2,0,581,1,0,8,2,258,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
37,2,0,630,0,0,8,2,241,6,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
33,3,0,530,1,0,8,2,94,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
49,2,0,2116,0,0,8,2,109,3,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,365
52,3,0,1209,0,0,8,2,97,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
31,3,0,1503,1,1,8,2,257,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
47,2,0,405,0,1,8,2,994,2,-1,0,0.5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,365
50,1,0,1903,0,0,8,2,175,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,365
30,2,0,958,0,0,8,2,112,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
36,3,0,369,0,0,8,2,75,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
46,3,0,1808,0,0,8,2,172,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
46,2,0,1975,1,0,8,2,41,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
47,2,0,7,0,0,8,2,53,2,-1,0,0.5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
57,1,0,900,0,0,8,2,169,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,365
39,3,0,3590,0,0,8,2,198,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
32,3,0,500,0,0,8,2,151,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
35,3,0,82,0,0,8,2,507,4,-1,0,0.5,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
41,2,0,0,0,0,8,2,197,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,365
35,3,0,181,1,0,8,2,130,4,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,365
52,2,0,331,0,0,8,2,84,4,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,365
37,3,0,578,1,0,8,2,401,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
42,3,0,0,0,0,8,2,118,6,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,365
47,2,0,8229,0,0,8,2,784,2,-1,0,0.5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,365
46,1,0,107,1,0,8,2,109,6,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,365
32,3,0,5550,1,0,8,2,89,4,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,365
52,1,0,135,0,0,8,2,172,9,-1,0,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,365
34,3,0,1352,0,0,8,2,265,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
31,2,0,172,0,0,8,2,151,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
33,3,0,1585,0,0,8,2,183,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
33,3,0,238,0,0,8,2,80,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,365
33,2,0,671,0,0,8,2,45,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
35,3,0,2975,0,0,8,2,249,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,365
34,3,0,101,0,0,8,2,472,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
34,3,0,221,0,0,8,2,150,2,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,365
50,2,0,2731,0,0,8,2,111,2,-1,0,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,365
30,2,0,224,1,0,8,2,298,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
38,3,0,328,0,0,8,2,230,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
32,3,0,1150,0,0,8,2,31,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
55,3,0,6880,0,0,8,2,353,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
44,3,0,1424,1,0,8,2,201,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,365
52,2,0,2142,0,0,8,2,104,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,365
52,2,0,172,1,1,8,2,75,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
59,2,0,12928,0,0,8,2,66,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,365
31,3,0,311,0,1,8,2,385,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
60,3,0,2934,0,0,8,2,233,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
37,3,0,3288,0,0,8,2,124,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
60,2,0,1433,0,0,8,2,124,4,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,365
47,1,0,17,0,0,8,2,121,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,365
57,1,0,853,1,0,8,2,86,4,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,365
39,3,0,0,0,0,8,2,34,2,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,365
30,3,0,105,0,0,8,2,112,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
43,3,0,6,0,0,8,2,324,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
47,2,0,74,0,0,8,2,88,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,365
45,2,0,581,0,0,8,2,156,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
41,2,0,187,0,0,8,2,387,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
39,3,0,947,0,0,8,2,124,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
38,3,0,179,0,0,8,2,317,4,-1,0,0.5,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
51,1,0,805,1,0,8,2,132,4,-1,0,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,365
58,1,0,-257,1,1,8,2,163,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,365
53,3,0,0,1,1,8,2,140,2,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,365
49,1,0,10772,0,0,8,2,89,2,-1,0,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,365
41,3,0,6961,0,0,8,2,235,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
40,2,0,8259,0,0,8,2,254,4,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
34,2,0,19348,1,0,8,2,316,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
41,2,0,43,0,0,8,2,420,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
34,2,0,134,0,0,8,2,104,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
32,3,0,3939,0,0,8,2,209,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
33,2,0,390,1,0,8,2,151,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
46,2,0,1034,0,0,8,2,109,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,365
33,3,0,1047,0,0,8,2,512,4,-1,0,0.5,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
35,3,0,252,1,0,8,2,89,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,365
44,2,0,7138,0,0,8,2,809,2,-1,0,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
55,1,0,0,0,0,8,2,138,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,365
31,3,0,1015,0,0,8,2,112,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,365
34,3,0,63,0,0,8,2,94,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
34,2,0,1076,0,0,8,2,70,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
38,2,0,1788,0,0,8,2,391,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
31,3,0,165,0,1,8,2,523,2,-1,0,0.5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,365
34,3,0,-16,0,0,8,2,108,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
31,3,0,9506,0,0,8,2,321,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,365
55,1,0,1821,0,0,8,2,224,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,365
31,3,0,2744,1,0,8,2,309,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
57,2,0,504,0,0,8,2,177,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,365
45,3,0,3168,0,0,8,2,109,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
33,3,0,340,0,0,8,2,348,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
35,3,0,3161,0,0,8,2,433,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
50,2,0,315,0,0,8,2,363,10,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
33,3,0,2604,0,0,8,2,167,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
45,3,0,2406,0,0,8,2,248,2,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,365
42,3,0,-805,0,0,8,2,103,6,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
46,1,0,1596,0,0,8,2,417,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,365
32,3,0,28,0,0,8,2,111,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,365
47,3,0,8422,0,0,8,2,200,4,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,365
31,2,0,88,1,1,8,2,189,2,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,365
45,2,0,827,1,1,8,2,201,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,365
50,3,0,290,0,1,8,2,50,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
54,3,0,-125,0,1,8,2,107,2,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,365
50,2,0,0,0,0,8,2,192,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,365
57,2,0,3242,0,0,8,2,521,4,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,365
51,2,0,700,0,0,8,2,237,4,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,365
37,3,0,478,0,0,8,2,95,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
45,3,0,4877,1,0,8,2,172,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
30,3,0,0,0,0,8,2,88,5,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,365
32,2,0,4843,0,0,8,2,63,4,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
38,2,0,4359,0,0,8,2,170,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
31,3,0,37,0,0,8,2,669,2,-1,0,0.5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,365
55,3,0,171,1,0,8,2,73,6,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
32,2,0,40,0,0,8,2,419,2,-1,0,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
55,1,0,9997,0,0,8,2,118,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,365
49,3,0,10,0,0,8,2,169,2,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,365
47,3,0,260,0,1,8,2,138,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
46,3,1,-344,0,0,8,2,142,4,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,365
57,3,0,815,0,0,8,2,385,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,365
33,3,0,59,1,0,8,2,215,4,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,365
33,2,0,1264,0,1,8,2,100,6,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
46,3,0,2739,0,0,8,2,117,4,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
43,2,0,324,0,0,8,2,629,4,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,365
35,3,0,75,0,1,8,2,82,11,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,365
49,2,0,1047,0,0,8,2,133,4,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,365
38,3,0,-1,0,0,8,2,188,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
44,3,0,5581,0,0,8,2,202,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
35,3,0,2723,1,1,8,2,275,4,-1,0,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,365
48,2,0,811,0,1,8,2,149,2,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,365
30,2,0,221,0,0,8,2,61,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,365
50,2,0,3002,0,0,8,2,125,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
31,2,0,535,0,0,8,2,81,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
40,3,0,326,0,0,8,2,236,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
47,2,0,2215,0,0,8,2,194,4,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,365
42,2,0,146,0,0,8,2,229,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
48,2,0,4415,1,0,8,2,148,6,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
34,2,0,5266,0,0,8,2,140,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
59,1,0,116,0,0,8,2,129,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,365
59,3,0,0,0,0,8,2,124,4,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,365
30,3,0,940,0,0,8,2,131,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,365
43,1,0,9304,0,0,8,2,362,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,365
31,2,0,942,0,0,8,2,138,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
46,1,0,222,0,0,8,2,71,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,365
33,2,0,-534,1,1,8,2,16,7,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
30,2,0,0,0,0,8,2,216,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
59,2,0,93,0,1,8,2,108,2,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,365
35,3,0,944,0,0,8,2,351,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
46,2,0,2148,0,0,8,2,176,4,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,365
51,2,0,19,0,1,8,2,160,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
41,3,0,3353,0,0,8,2,51,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
38,3,0,5244,0,0,8,2,310,4,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,365
47,3,0,275,0,0,8,2,82,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,365
35,2,0,46,0,0,8,2,404,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
32,3,0,1190,1,0,8,2,131,4,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
33,3,0,2374,1,1,8,2,212,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
43,3,0,21510,0,0,8,2,248,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
46,2,0,723,0,0,8,2,63,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,365
38,3,0,1074,0,0,8,2,153,8,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
49,2,0,823,0,0,8,2,780,4,-1,0,0.5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,365
41,2,0,2300,0,0,8,2,160,6,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
60,3,0,759,0,0,8,2,255,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,365
52,1,0,1625,0,0,8,2,459,2,-1,0,0.5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,365
35,2,0,254,0,0,8,2,153,7,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
47,2,0,11,0,0,8,2,455,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,365
52,2,0,3577,0,1,8,2,62,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
35,2,0,213,0,0,8,2,46,2,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,365
30,3,0,2900,0,0,8,2,147,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,365
51,1,0,0,0,0,8,2,121,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,365
33,3,0,308,1,0,8,2,97,4,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,365
35,3,0,1987,0,0,8,2,335,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,365
39,2,0,316,0,0,8,2,100,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
37,3,0,5016,0,0,8,2,119,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
32,3,0,881,0,0,8,2,79,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
38,3,0,523,0,0,8,2,388,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365
40,2,0,84,1,0,8,2,119,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,365
33,3,0,2907,0,0,8,2,116,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
57,3,0,1963,0,1,8,2,178,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
53,1,0,1868,0,0,8,2,156,4,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,365
38,3,0,484,1,0,8,2,173,8,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,365
